category_href,pageNo,Armacad Link,Title,Image,Deadline,Disciplines,Eligible Countries,Host Country,Study Levels,Opportunities
/opportunities/scholarships,2,https://armacad.info/2018-11-14--two-year-ma-in-journalism-media-and-globalisation-2019-2020-denmark-uk-germany-netherlands,"Two-year MA in Journalism, Media and Globalisation 2019-2020, Denmark, UK, Germany, Netherlands",https://armacad.info/images/2018/11/14/xbb4bebc88882e134.png.pagespeed.ic.6lYBdGuEg_.png,"
January 10, 2019 ","['business', 'conflict-studies', 'culture', 'finance', 'journalism', 'media', 'policy', 'political-sciences']",['international'],"['denmark', 'germany', 'netherlands', 'united-kingdom']",['masters'],['scholarships']
/opportunities/scholarships,2,https://armacad.info/2018-10-29--university-of-oxford-ertegun-graduate-scholarship-programme-in-the-humanities-2019-uk,"University of Oxford Ertegun Graduate Scholarship Programme in the Humanities 2019, UK",https://armacad.info/images/2018/10/29/x1a0869b62bb72169.png.pagespeed.ic.8wuW1An_SR.jpg,"
January 11, 2019 ","['archaeology', 'art-history', 'fine-art', 'history', 'humanities', 'languages', 'literature', '3', 'middle-eastern-studies', 'philosophy', 'religious-studies']",['international'],['united-states'],['graduate'],['scholarships']
/opportunities/scholarships,2,https://armacad.info/2018-11-03--king-s-international-pgr-scholarships-for-international-students-2019-20-london,"King's College PGR Scholarships for International Students 2019-2020, London, UK",https://armacad.info/images/2018/11/03/39b4e1f361afbfa3.png,"
January 11, 2019 ",['any'],['international'],['united-kingdom'],"['doctoral', 'phd']",['scholarships']
/opportunities/scholarships,2,https://armacad.info/university-of-cambridge--2018-11-13--university-of-cambridge-trinity-graduate-student-funding-awards-2019-uk,"University of Cambridge Trinity College Graduate Student Funding Awards 2019, UK",https://armacad.info/images/2018/11/13/x6638e049b1e12914.png.pagespeed.ic.EGVzfHXmD_.png,"
January 11, 2019 ","['economics', 'finance']",['international'],['united-kingdom'],['graduate'],"['fellowships', 'scholarships']"
/opportunities/scholarships,2,https://armacad.info/2018-11-16--the-eiffel-excellence-scholarship-program-for-future-decision-makers-2019-france,"Eiffel Excellence Scholarship Program for Future Decision-makers 2019, France",https://armacad.info/images/2018/11/16/f9781a30ae70e070.png,"
January 11, 2019 ","['biotechnology', 'chemistry', 'communication-studies', 'earth-sciences', 'economics', 'engineering', 'environmental-studies', 'information-technology', 'international-relations', 'law', 'life-sciences', 'management', 'mathematics', 'nanotechnology', 'physics', 'policy', 'political-sciences', 'science', 'technology']",['international'],['france'],"['doctoral', 'masters', 'phd']",['scholarships']
/opportunities/scholarships,2,https://armacad.info/university-of-oxford--2018-11-22--university-of-oxford-msc-in-computer-science-scholorship-program-2018-2019-uk,"University of Oxford MSc in Computer Science with Scholarships 2018-2019, UK",https://armacad.info/images/2018/11/22/6d5d57269c42526f.png,"
January 11, 2019 ","['engineering', 'information-technology', 'science', 'software-engineering']",['united-kingdom'],['united-kingdom'],['masters'],['scholarships']
/opportunities/scholarships,2,https://armacad.info/2018-12-06--excellence-in-analytical-chemistry-international-joint-master-degree-program-2019-20-estonia-sweden-france-finland,"Excellence in Analytical Cհemistry Erasmus Mundus Joint Master Degree Program 2019/20, Estonia, Sweden, France, Finland",https://armacad.info/pagespeed_static/1.JiBnMqyl6S.gif,"
January 11, 2019 ","['chemistry', 'energy', 'environmental-studies', 'food-science', 'mathematics', 'physics', 'science']",['international'],"['estonia', 'finland', 'france', 'sweden']",['ma'],['scholarships']
/opportunities/scholarships,2,https://armacad.info/university-of-oxford--2018-12-17--skoll-scholarship-program-at-oxford-university-2019-20-united-kingdom,"Skoll MBA Scholarship Program at the Saïd Business School 2019/20, Oxford University, UK",https://armacad.info/images/2018/12/17/c09a26aa21e5d5b5.png,"
January 11, 2019 ","['business', 'business-administration', 'entrepreneurship', 'environmental-studies', 'leadership', 'social-sciences']",['international'],['united-kingdom'],['masters'],['scholarships']
/opportunities/scholarships,2,https://armacad.info/2018-11-27--next-generation-women-leaders-ngwl-scholarship-program-2019-usa,"Next Generation Women Leaders (NGWL) Scholarship Program 2019, USA",https://armacad.info/images/2018/11/27/326e7dda3b14ce62.,"
January 14, 2019 ","['culture', 'history', 'leadership']",['international'],['united-states'],[],"['awards', 'prize', 'scholarships']"
/opportunities/scholarships,2,https://armacad.info/2018-12-12--scholarship-program-in-the-center-for-jewish-history-2019-usa,"Scholarship Program in The Center for Jewish History, 2019, USA",https://armacad.info/images/2018/12/12/x1bb2be053ce6bcb3.png.pagespeed.ic.MiZvAjjACc.png,"
January 14, 2019 ","['history', 'jewish-studies']",['international'],['united-states'],"['doctoral', 'phd']",['scholarships']
/opportunities/scholarships,2,https://armacad.info/2018-11-03--chalmers-university-of-technology-avancez-scholarships-for-non-eu-eea-students-2019-2020-sweden,"Chalmers University of Technology Avancez Scholarships for Non-EU/EEA Students 2019-2020, Sweden",https://armacad.info/images/2018/11/03/xd4408b51c7babacc.png.pagespeed.ic.ZcU7MWN2XF.png,"
January 15, 2019 ","['architecture', 'biotechnology', 'chemistry', 'computer-engineering', 'computer-sciences', 'development-studies', 'education', 'engineering', 'information-technology', 'mathematics', 'nanotechnology', 'physics', 'software-engineering', 'technology']",['international'],['sweden'],['masters'],['scholarships']
/opportunities/scholarships,2,https://armacad.info/2018-11-05--ipoet-scholarships-for-master-s-programmes-2019-2020-sweden,"IPOET Scholarships For Master's Programmes 2019-2020, Sweden",https://armacad.info/images/2018/11/05/x3cae3cc7466607c6.png.pagespeed.ic.o2M8WLsl3p.png,"
January 15, 2019 ",['any'],['international'],['sweden'],['masters'],['scholarships']
/opportunities/scholarships,2,https://armacad.info/2018-11-08--baird-society-resident-scholar-program-2019-20-us,"Baird Society Resident Scholar Program 2019-20, USA",https://armacad.info/images/2018/11/08/x8dcf4e257ac1fcdb.png.pagespeed.ic.c4MalwKLQ-.png,"
January 15, 2019 ","['anthropology', 'architecture', 'arts', 'design', 'geology', 'history', 'science', 'technology']",['international'],['united-states'],['research'],"['fellowships', 'scholarships']"
/opportunities/scholarships,3,https://armacad.info/2018-11-08--the-dibner-library-resident-scholar-program-2019-20-us,"The Dibner Library Resident Scholar Program 2019-20, USA",https://armacad.info/images/2018/11/08/x346e4c1f2690b334.png.pagespeed.ic.RbT3-CK0Zc.png,"
January 15, 2019 ","['astronomy', 'engineering', 'mathematics', 'philosophy', 'physics', 'science', 'technology']",['international'],['united-states'],['research'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-11-09--the-karolinska-institutet-global-master-s-scholarships-program-2019-sweden,"The Karolinska Institutet Global Master's Scholarships Program 2019, Sweden",https://armacad.info/images/2018/11/09/x1889970c3619d899.png.pagespeed.ic.Qk-5ehbkHe.png,"
January 15, 2019 ","['health', 'medicinal-chemistry', 'medicine', 'public-health']",['international'],['sweden'],['masters'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-11-20--kyung-hee-university-master-s-degree-program-united-nations-and-the-art-of-peace-2019-south-korea,"Kyung Hee University Master's Degree Program - United Nations and the Art of Peace 2019, South Korea",https://armacad.info/images/2018/11/20/xb3cfa13af5352286.png.pagespeed.ic.PIZ8yOqoAd.png,"
January 15, 2019 ","['conflict-studies', 'human-rights', 'international-relations', 'peace-studies', 'political-sciences', 'social-sciences']",['international'],['south-korea'],['masters'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-11-22--workshop-cfp-local-regional-and-global-aspects-of-humanitarian-interventions-23-25-may-2019-germany,"Workshop/CfP - 20 Years after the NATO Intervention in Yugoslavia: Local, Regional and Global Aspects of Humanitarian Interventions, 23-25 May 2019. Germany",https://armacad.info/images/2018/11/22/x7371facceb170887.png.pagespeed.ic.GKPqGVTjuT.png,"
January 15, 2019 ","['conflict-studies', 'peace-studies', 'policy', 'political-sciences', 'regional-studies']",['international'],['germany'],[],"['financial-aid', 'scholarships']"
/opportunities/scholarships,3,https://armacad.info/2018-11-30--kth-royal-institute-of-technology-scholarship-program-2019-sweden,"KTH Royal Institute of Technology Scholarship Program 2019, Sweden",https://armacad.info/images/2018/11/30/xebdc0fc7c30e9860.png.pagespeed.ic.gC9l3ebhzX.png,"
January 15, 2019 ","['communication-studies', 'culture', 'history', 'innovative-technologies', 'technology']",['international'],['sweden'],['masters'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-11-28--university-of-milan-federico-chabod-visiting-professorship-2019-italy,"University of Milan Federico Chabod Visiting Professorship 2019, Italy",https://armacad.info/images/2018/11/28/x6a58f04d809511d7.png.pagespeed.ic.vyrGGmvGR7.png,"
January 15, 2019 ",['history'],['international'],['italy'],[],['scholarships']
/opportunities/scholarships,3,https://armacad.info/humboldt-universitat-zu-berlin--2018-12-07--global-studies-gsp-research-phd-program-2019,Global Studies (GSP) Research-oriented International Master Program 2019 with Scholarships,https://armacad.info/images/2018/12/07/x4014fd1c78f98e91.png.pagespeed.ic.x1IfwQIz5q.png,"
January 15, 2019 ","['environmental-studies', 'history', 'life-sciences', 'regional-studies']",['international'],"['argentina', 'germany', 'india', 'south-africa', 'thailand']",['masters'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-12-07--berlin-school-of-mind-and-brain-doctoral-programs-2019-20-germany,"Berlin School of Mind and Brain Doctoral Programs 2019/20, Germany",https://armacad.info/images/2018/12/07/xbebfb8b97fbf013e.png.pagespeed.ic.U12tek6sNT.png,"
January 15, 2019 ","['biology', 'biomedical-sciences', 'computer-sciences', 'economics', 'health', 'humanities', 'languages', 'law', 'literature', 'medicine', 'natural-sciences', 'neuroscience', 'philosophy', 'psychology']",['international'],['germany'],"['doctoral', 'research']",['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-12-10--swedish-institute-scholarship-program-for-global-professionals-sisgp-2019-sweden,"Swedish Institute Scholarship Program for Global Professionals (SISGP) 2019, Sweden",https://armacad.info/images/2018/12/10/x2a926c09aca9b67f.png.pagespeed.ic.Jgp1UDwE5m.png,"
January 15, 2019 ",['any'],"['bangladesh', 'bolivia', 'brazil', 'cambodia', 'cameroon', 'colombia', 'ecuador', 'egypt', 'ethiopia', 'gambia', 'ghana', 'guatemala', 'honduras', 'indonesia', 'jordan', 'kenya', 'liberia', 'malawi', 'myanmar-burma', 'nepal', 'nigeria', 'pakistan', 'peru', 'phillipines', 'rwanda', 'sri-lanka', 'sudan', 'tanzania', 'tunisia', 'uganda', 'vietnam', 'zambia', 'zimbabwe']",['sweden'],['masters'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-12-12--sievert-larsson-scholarship-master-program-2019-sweden,"Sievert Larsson Scholarship Master Program 2019, Sweden",https://armacad.info/images/2018/12/12/x696735a079c091d9.png.pagespeed.ic.zL2kxVH7yM.png,"
January 15, 2019 ","['architecture', 'engineering', 'science', 'technology']",['thailand'],['sweden'],['masters'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-12-10--roland-berger-doctoral-scholarship-at-ifo-institute-2019-germany,"Roland Berger Doctoral Scholarship at Ifo Institute 2019, Germany",https://armacad.info/images/2018/12/10/x45f12ba9bcd4717a.png.pagespeed.ic.TLJbMjk_0C.png,"
January 15, 2019 ","['business', 'economics', 'finance']",['international'],['germany'],['doctoral'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-12-06--conf-cfp-women-deliver-conference-media-scholarship-program-3-6-june-2019-canada,"Women Deliver Conference, 3-6 June 2019, Canada",https://armacad.info/images/2018/12/06/xf837e4e13ce8d280.png.pagespeed.ic.abc8s666n6.png,"
January 15, 2019 ","['communication-studies', 'economics', 'education', 'gender-studies', 'health', 'human-rights', 'humanities', 'international-relations', 'journalism', 'media', 'policy', 'political-sciences', 'public-health']",['international'],['canada'],[],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-12-12--study-a-master-programme-in-maintenance-engineering-in-sweden-2019,Study a Master Programme in Maintenance Engineering in Sweden 2019,https://armacad.info/images/2018/12/12/x90ed5e7538b6f189.png.pagespeed.ic.Yyu9QTbRrd.jpg,"
January 15, 2019 ","['engineering', 'technology']",['international'],['sweden'],['masters'],['scholarships']
/opportunities/scholarships,3,https://armacad.info/2018-12-18--mechanobiology-institute-phd-program-2019-singapore,"Mechanobiology Institute PhD Program 2019, National University of Singapore, Singapore",https://armacad.info/images/2018/12/18/1bec8a6856b02cb0.png,"
January 15, 2019 ","['biology', 'chemistry', 'medicine', 'physics', 'science']",[],['singapore'],"['ba', 'research']",['scholarships']
/opportunities/scholarships,3,https://armacad.info/lund-university--2018-12-21--lund-university-school-of-industrial-design-ingvar-kamprad-scholarship-program-2019-sweden,"Lund University School of Industrial Design Ingvar Kamprad Scholarship Program 2019, Sweden",https://armacad.info/images/2018/12/21/x340114104e457eb4.png.pagespeed.ic.t4dDLl8jb2.png,"
 January 15, 2019 ","['design', 'technology']",['international'],['sweden'],['masters'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/university-of-geneva--2018-12-21--master-of-advanced-studies-in-european-and-international-governance-meig-2019-university-of-geneva-switzerland,"Master of Advanced Studies in European and International Governance (MEIG) 2019, University of Geneva, Switzerland",https://armacad.info/images/2018/12/21/x28daa457d7099e99.png.pagespeed.ic.k6idnMY6iJ.jpg,"
January 15, 2019 ","['communication-studies', 'european-studies', 'governance', 'international-relations', 'law', 'policy', 'political-sciences', 'public-administration']",['international'],['switzerland'],['masters'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/2018-12-20--phd-program-mathematics-in-industry-and-commerce-mic-2019-germany,"PhD Program ''Mathematics in Industry and Commerce, MIC"" 2019, Germany",https://armacad.info/images/2018/12/20/xbcbfbd9325f7f8f8.png.pagespeed.ic.cx-JhWM_6m.jpg,"
January 15, 2019 ",['mathematics'],"['algeria', 'argentina', 'armenia', 'azerbaijan', 'bahamas', 'bahrain', 'bangladesh', 'barbados', 'belarus', 'belize', 'benin', 'bolivia', 'bosnia-and-herzegovina', 'botswana', 'brazil', 'brunei', 'bulgaria', 'cameroon', 'cape-verde', 'chile', 'china', 'colombia', 'comoros', 'costa-rica', 'croatia', 'dominica', 'ecuador', 'egypt', 'el-salvador', 'equatorial-guinea', 'fiji', 'gabon', 'georgia', 'ghana', 'grenada', 'guinea', 'guinea-bissau', 'guyana', 'honduras', 'hungary', 'india', 'indonesia', 'iran', 'jamaica', 'jordan', 'kazakhstan', 'kenya', 'kosovo', 'kyrgyzstan', 'lebanon', 'macedonia', 'malaysia', 'maldives', 'mauritius', 'mexico', 'moldova', 'mongolia', 'montenegro', 'morocco', 'mozambique', 'nicaragua', 'niger', 'nigeria', 'oman', 'palau', 'panama', 'papua-new-guinea', 'paraguay', 'peru', 'poland', 'romania', 'russia', 'saint-lucia', 'saint-vincent-and-the-grenadines', 'samoa', 'sao-tome-and-principe', 'senegal', 'serbia', 'seychelles', 'sierra-leone', 'solomon-islands', 'south-africa', 'suriname', 'tajikistan', 'tanzania', 'thailand', 'togo', 'tonga', 'trinidad-and-tobago', 'tunisia', 'turkey', 'turkmenistan', 'uganda', 'ukraine', 'uruguay', 'uzbekistan', 'vanuatu', 'venezuela', 'vietnam', 'zimbabwe']",['germany'],['phd'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/indiana-university-bloomington--2018-09-04--robert-a-and-sandra-s-borns-jewish-studies-scholarship-program-2019-usa,"Robert A. and Sandra S. Borns Jewish Studies Scholarship Program 2019, USA",https://armacad.info/images/2018/09/04/xab6f616908a0baa7.png.pagespeed.ic.royaVgHHOl.jpg,"
January 17, 2019 ",['jewish-studies'],['international'],['united-states'],['undergraduate'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/university-of-oxford--2018-08-06--graduate-scholarship-in-environmental-research-2019-2020-at-university-of-oxford-uk,"Graduate Scholarship in Environmental Research 2019-2020 at University of Oxford, UK",https://armacad.info/images/2018/08/06/x558268020b7b527f.png.pagespeed.ic.hNnN3MNo2B.jpg,"
January 18, 2019 ",['environmental-studies'],['international'],['united-kingdom'],['graduate'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/2018-05-16--ifk-junior-fellowship-in-humanities-and-social-sciences-2018-austria,"IFK Junior Fellowship in Humanities and Social Sciences 2018, Austria",https://armacad.info/images/2018/05/16/xb468fe41120b6cf9.jpg.pagespeed.ic.xoFnH0bAqi.jpg,"
January 20, 2019 ","['culture', 'humanities', 'social-sciences']",['austria'],['austria'],['research'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/2018-12-12--study-for-a-masters-degree-programme-in-game-studies-in-finland-2019,Study for a Masters Degree Programme in Game Studies in Finland 2019,https://armacad.info/images/2018/12/12/x5b17ac0fec4e8a45.png.pagespeed.ic.8fkt-s3XWW.jpg,"
January 23, 2019 ","['computer-sciences', 'graphic-design', 'technology']",['international'],['finland'],['masters'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/university-of-oxford--2018-08-06--graduate-scholarship-in-astrophysics-2019-2020-at-university-of-oxford-uk,"Graduate Scholarship in Astrophysics 2019-2020 at University of Oxford, UK",https://armacad.info/images/2018/08/06/78e845a86d35af3d.png,"
January 25, 2019 ","['astrophysics', 'physics']",['international'],['united-kingdom'],['graduate'],['scholarships']
/opportunities/scholarships,4,https://armacad.info/2018-12-12--paris-graduate-school-of-mathematics-master-scholarships-2019-france,"Paris Graduate School of Mathematics Master Scholarships 2019, France",https://armacad.info/images/2018/12/12/xdc2b1af19ac782a4.png.pagespeed.ic.j9Gx6uu0rq.png,"
January 26, 2019 ","['computer-sciences', 'mathematics']",['international'],['france'],"['ma', 'masters']",['scholarships']
